data,dateTime,controller,version,id,device.id,diagnostic.id
36729.0,2020-03-10 06:58:18.147000+00:00,ControllerNoneId,000000000005833b,aQ-o4DCog1c-jjnWjT_agBA,b4,DiagnosticElectricVehicleBatteryPowerId
14.146,2020-03-10 06:58:20.597000+00:00,ControllerNoneId,000000000005833c,aQ-o4DCog1c-jjnWjT_agBQ,b4,DiagnosticGoDeviceVoltageId
6354.0,2020-03-10 06:58:25.083000+00:00,ControllerNoneId,000000000005833d,aQ-o4DCog1c-jjnWjT_agBg,b4,DiagnosticElectricVehicleBatteryPowerId
62637.0,2020-03-10 06:58:29.130000+00:00,ControllerNoneId,000000000005833e,aQ-o4DCog1c-jjnWjT_agBw,b4,DiagnosticElectricVehicleBatteryPowerId
13.358889,2020-03-10 06:58:30.597000+00:00,ControllerNoneId,000000000005833f,aQ-o4DCog1c-jjnWjT_agCA,b4,DiagnosticGoDeviceVoltageId
-9926.0,2020-03-10 06:58:36.070000+00:00,ControllerNoneId,0000000000058340,aQ-o4DCog1c-jjnWjT_agCQ,b4,DiagnosticElectricVehicleBatteryPowerId
56.1,2020-03-10 06:58:40.037000+00:00,ControllerNoneId,0000000000058341,aQ-o4DCog1c-jjnWjT_agCg,b4,DiagnosticStateOfChargeId
45999.0,2020-03-10 06:58:49.093000+00:00,ControllerNoneId,0000000000058342,a1ebl_x5cIGE6Id-M6IFKAA,b4,DiagnosticElectricVehicleBatteryPowerId
14.217555,2020-03-10 06:58:50.597000+00:00,ControllerNoneId,0000000000058343,a1ebl_x5cIGE6Id-M6IFKAQ,b4,DiagnosticGoDeviceVoltageId
-10251.0,2020-03-10 06:58:58.097000+00:00,ControllerNoneId,0000000000058344,a1ebl_x5cIGE6Id-M6IFKAg,b4,DiagnosticElectricVehicleBatteryPowerId
32383.0,2020-03-10 06:59:00.253000+00:00,ControllerNoneId,0000000000058345,a1ebl_x5cIGE6Id-M6IFKAw,b4,DiagnosticElectricVehicleBatteryPowerId
35448.0,2020-03-10 06:59:05.187000+00:00,ControllerNoneId,0000000000058346,a1ebl_x5cIGE6Id-M6IFKBA,b4,DiagnosticElectricVehicleBatteryPowerId
33957.0,2020-03-10 06:59:09.130000+00:00,ControllerNoneId,0000000000058347,a1ebl_x5cIGE6Id-M6IFKBQ,b4,DiagnosticElectricVehicleBatteryPowerId
20414.0,2020-03-10 06:59:10.110000+00:00,ControllerNoneId,0000000000058348,a1ebl_x5cIGE6Id-M6IFKBg,b4,DiagnosticElectricVehicleBatteryPowerId
55.0,2020-03-10 06:59:20.030000+00:00,ControllerNoneId,0000000000058349,a1ebl_x5cIGE6Id-M6IFKBw,b4,DiagnosticStateOfChargeId
51468.0,2020-03-10 06:59:22.073000+00:00,ControllerNoneId,000000000005834a,a1ebl_x5cIGE6Id-M6IFKCA,b4,DiagnosticElectricVehicleBatteryPowerId
-14060.0,2020-03-10 06:59:29.237000+00:00,ControllerNoneId,000000000005834b,aWi1MspVp-SwOAQyYOfFdAA,b4,DiagnosticElectricVehicleBatteryPowerId
38872.0,2020-03-10 06:59:42.200000+00:00,ControllerNoneId,000000000005834c,aWi1MspVp-SwOAQyYOfFdAQ,b4,DiagnosticElectricVehicleBatteryPowerId
-14256.0,2020-03-10 06:59:45.147000+00:00,ControllerNoneId,000000000005834d,arEUVITbX_Ni8QaCgtXe9AA,b4,DiagnosticElectricVehicleBatteryPowerId
31384.0,2020-03-10 06:59:48.203000+00:00,ControllerNoneId,000000000005834e,arEUVITbX_Ni8QaCgtXe9AQ,b4,DiagnosticElectricVehicleBatteryPowerId
53.9,2020-03-10 07:00:00.043000+00:00,ControllerNoneId,000000000005834f,arEUVITbX_Ni8QaCgtXe9Ag,b4,DiagnosticStateOfChargeId
39377.0,2020-03-10 07:00:01.197000+00:00,ControllerNoneId,0000000000058350,arEUVITbX_Ni8QaCgtXe9Aw,b4,DiagnosticElectricVehicleBatteryPowerId
-14566.0,2020-03-10 07:00:09.173000+00:00,ControllerNoneId,0000000000058351,arEUVITbX_Ni8QaCgtXe9BA,b4,DiagnosticElectricVehicleBatteryPowerId
26030.0,2020-03-10 07:00:15.147000+00:00,ControllerNoneId,0000000000058352,a5aJ6ylpvZHteQmJ8UTAkAA,b4,DiagnosticElectricVehicleBatteryPowerId
-13708.0,2020-03-10 07:00:20.413000+00:00,ControllerNoneId,0000000000058353,a5aJ6ylpvZHteQmJ8UTAkAQ,b4,DiagnosticElectricVehicleBatteryPowerId
39556.0,2020-03-10 07:00:29.263000+00:00,ControllerNoneId,0000000000058354,a5aJ6ylpvZHteQmJ8UTAkAg,b4,DiagnosticElectricVehicleBatteryPowerId
-12513.0,2020-03-10 07:00:34.103000+00:00,ControllerNoneId,0000000000058355,a5aJ6ylpvZHteQmJ8UTAkAw,b4,DiagnosticElectricVehicleBatteryPowerId
35106.0,2020-03-10 07:00:43.197000+00:00,ControllerNoneId,0000000000058356,a5aJ6ylpvZHteQmJ8UTAkBA,b4,DiagnosticElectricVehicleBatteryPowerId
-10766.0,2020-03-10 07:00:47.247000+00:00,ControllerNoneId,0000000000058357,a5aJ6ylpvZHteQmJ8UTAkBQ,b4,DiagnosticElectricVehicleBatteryPowerId
31430.0,2020-03-10 07:00:49.200000+00:00,ControllerNoneId,0000000000058358,a2_gIpvVmlmeJS-6tHUyJAA,b4,DiagnosticElectricVehicleBatteryPowerId
55777.0,2020-03-10 07:00:59.247000+00:00,ControllerNoneId,0000000000058359,a2_gIpvVmlmeJS-6tHUyJAQ,b4,DiagnosticElectricVehicleBatteryPowerId
27320.0,2020-03-10 07:01:03.177000+00:00,ControllerNoneId,000000000005835a,a2_gIpvVmlmeJS-6tHUyJAg,b4,DiagnosticElectricVehicleBatteryPowerId
-57558.0,2020-03-10 07:01:17.190000+00:00,ControllerNoneId,000000000005835b,a2_gIpvVmlmeJS-6tHUyJAw,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:01:20.917000+00:00,ControllerNoneId,000000000005835c,a2_gIpvVmlmeJS-6tHUyJBA,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:20.917000+00:00,ControllerNoneId,000000000005835d,a2_gIpvVmlmeJS-6tHUyJBQ,b4,DiagnosticAccelerationSideToSideId
9.551676750183105,2020-03-10 07:01:20.917000+00:00,ControllerNoneId,000000000005835e,a2_gIpvVmlmeJS-6tHUyJBg,b4,DiagnosticAccelerationUpDownId
2.471275806427002,2020-03-10 07:01:21.277000+00:00,ControllerNoneId,000000000005835f,a2_gIpvVmlmeJS-6tHUyJBw,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:21.277000+00:00,ControllerNoneId,0000000000058360,a2_gIpvVmlmeJS-6tHUyJCA,b4,DiagnosticAccelerationSideToSideId
9.679162979125977,2020-03-10 07:01:21.277000+00:00,ControllerNoneId,0000000000058361,a2_gIpvVmlmeJS-6tHUyJCQ,b4,DiagnosticAccelerationUpDownId
61762.0,2020-03-10 07:01:22.093000+00:00,ControllerNoneId,0000000000058362,a2_gIpvVmlmeJS-6tHUyJCg,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:01:22.500000+00:00,ControllerNoneId,0000000000058363,a2_gIpvVmlmeJS-6tHUyJCw,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:22.500000+00:00,ControllerNoneId,0000000000058364,a2_gIpvVmlmeJS-6tHUyJDA,b4,DiagnosticAccelerationSideToSideId
9.669356346130371,2020-03-10 07:01:22.500000+00:00,ControllerNoneId,0000000000058365,a2_gIpvVmlmeJS-6tHUyJDQ,b4,DiagnosticAccelerationUpDownId
0.0,2020-03-10 07:01:25.370000+00:00,ControllerNoneId,0000000000058366,a2_gIpvVmlmeJS-6tHUyJDg,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:25.370000+00:00,ControllerNoneId,0000000000058367,a2_gIpvVmlmeJS-6tHUyJDw,b4,DiagnosticAccelerationSideToSideId
9.571290016174316,2020-03-10 07:01:25.370000+00:00,ControllerNoneId,0000000000058368,a2_gIpvVmlmeJS-6tHUyJEA,b4,DiagnosticAccelerationUpDownId
-3.177354574203491,2020-03-10 07:01:25.857000+00:00,ControllerNoneId,0000000000058369,a2_gIpvVmlmeJS-6tHUyJEQ,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:25.857000+00:00,ControllerNoneId,000000000005836a,a2_gIpvVmlmeJS-6tHUyJEg,b4,DiagnosticAccelerationSideToSideId
9.747809410095215,2020-03-10 07:01:25.857000+00:00,ControllerNoneId,000000000005836b,a2_gIpvVmlmeJS-6tHUyJEw,b4,DiagnosticAccelerationUpDownId
-57818.0,2020-03-10 07:01:26.187000+00:00,ControllerNoneId,000000000005836c,a2_gIpvVmlmeJS-6tHUyJFA,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:01:26.777000+00:00,ControllerNoneId,000000000005836d,a2_gIpvVmlmeJS-6tHUyJFQ,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:01:26.777000+00:00,ControllerNoneId,000000000005836e,a2_gIpvVmlmeJS-6tHUyJFg,b4,DiagnosticAccelerationSideToSideId
9.894909858703613,2020-03-10 07:01:26.777000+00:00,ControllerNoneId,000000000005836f,a2_gIpvVmlmeJS-6tHUyJFw,b4,DiagnosticAccelerationUpDownId
-4053.0,2020-03-10 07:01:29.250000+00:00,ControllerNoneId,0000000000058370,ajEXugqroE10iPCLDHdoCAA,b4,DiagnosticElectricVehicleBatteryPowerId
24739.0,2020-03-10 07:01:41.250000+00:00,ControllerNoneId,0000000000058371,ajEXugqroE10iPCLDHdoCAQ,b4,DiagnosticElectricVehicleBatteryPowerId
-4928.0,2020-03-10 07:01:47.267000+00:00,ControllerNoneId,0000000000058372,ajEXugqroE10iPCLDHdoCAg,b4,DiagnosticElectricVehicleBatteryPowerId
10659.0,2020-03-10 07:01:58.147000+00:00,ControllerNoneId,0000000000058373,ajEXugqroE10iPCLDHdoCAw,b4,DiagnosticElectricVehicleBatteryPowerId
-176.0,2020-03-10 07:02:01.197000+00:00,ControllerNoneId,0000000000058374,ajEXugqroE10iPCLDHdoCBA,b4,DiagnosticElectricVehicleBatteryPowerId
20676.0,2020-03-10 07:02:05.200000+00:00,ControllerNoneId,0000000000058375,ajEXugqroE10iPCLDHdoCBQ,b4,DiagnosticElectricVehicleBatteryPowerId
-19224.0,2020-03-10 07:02:14.190000+00:00,ControllerNoneId,0000000000058376,ajEXugqroE10iPCLDHdoCBg,b4,DiagnosticElectricVehicleBatteryPowerId
15879.0,2020-03-10 07:02:17.167000+00:00,ControllerNoneId,0000000000058377,ajEXugqroE10iPCLDHdoCBw,b4,DiagnosticElectricVehicleBatteryPowerId
-704.0,2020-03-10 07:02:28.103000+00:00,ControllerNoneId,0000000000058378,ajEXugqroE10iPCLDHdoCCA,b4,DiagnosticElectricVehicleBatteryPowerId
17574.0,2020-03-10 07:02:30.153000+00:00,ControllerNoneId,0000000000058379,ajEXugqroE10iPCLDHdoCCQ,b4,DiagnosticElectricVehicleBatteryPowerId
-880.0,2020-03-10 07:02:33.147000+00:00,ControllerNoneId,000000000005837a,ajEXugqroE10iPCLDHdoCCg,b4,DiagnosticElectricVehicleBatteryPowerId
14134.0,2020-03-10 07:02:42.087000+00:00,ControllerNoneId,000000000005837b,ajEXugqroE10iPCLDHdoCCw,b4,DiagnosticElectricVehicleBatteryPowerId
-352.0,2020-03-10 07:02:47.127000+00:00,ControllerNoneId,000000000005837c,ajEXugqroE10iPCLDHdoCDA,b4,DiagnosticElectricVehicleBatteryPowerId
12407.0,2020-03-10 07:02:48.077000+00:00,ControllerNoneId,000000000005837d,ajEXugqroE10iPCLDHdoCDQ,b4,DiagnosticElectricVehicleBatteryPowerId
703.0,2020-03-10 07:02:50.130000+00:00,ControllerNoneId,000000000005837e,ajEXugqroE10iPCLDHdoCDg,b4,DiagnosticElectricVehicleBatteryPowerId
10834.0,2020-03-10 07:02:52.073000+00:00,ControllerNoneId,000000000005837f,ajEXugqroE10iPCLDHdoCDw,b4,DiagnosticElectricVehicleBatteryPowerId
352.0,2020-03-10 07:03:01.103000+00:00,ControllerNoneId,0000000000058380,ajEXugqroE10iPCLDHdoCEA,b4,DiagnosticElectricVehicleBatteryPowerId
22902.0,2020-03-10 07:03:06.093000+00:00,ControllerNoneId,0000000000058381,ajEXugqroE10iPCLDHdoCEQ,b4,DiagnosticElectricVehicleBatteryPowerId
-16732.0,2020-03-10 07:03:14.130000+00:00,ControllerNoneId,0000000000058382,ajEXugqroE10iPCLDHdoCEg,b4,DiagnosticElectricVehicleBatteryPowerId
20010.0,2020-03-10 07:03:19.073000+00:00,ControllerNoneId,0000000000058385,a2Fu843C3k_WOdK7OLSo-AA,b4,DiagnosticElectricVehicleBatteryPowerId
52.805,2020-03-10 07:03:20.027000+00:00,ControllerNoneId,0000000000058383,ajEXugqroE10iPCLDHdoCEw,b4,DiagnosticStateOfChargeId
-11859.0,2020-03-10 07:03:21.073000+00:00,ControllerNoneId,0000000000058386,a2Fu843C3k_WOdK7OLSo-AQ,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:03:22+00:00,ControllerNoneId,0000000000058384,ajEXugqroE10iPCLDHdoCFA,b4,DiagnosticPositionValidAtDeviceId
12600.0,2020-03-10 07:03:29.127000+00:00,ControllerNoneId,0000000000058387,a2Fu843C3k_WOdK7OLSo-Ag,b4,DiagnosticElectricVehicleBatteryPowerId
-1765.0,2020-03-10 07:03:41.127000+00:00,ControllerNoneId,0000000000058388,a2Fu843C3k_WOdK7OLSo-Aw,b4,DiagnosticElectricVehicleBatteryPowerId
1408.0,2020-03-10 07:03:45.073000+00:00,ControllerNoneId,0000000000058389,a2Fu843C3k_WOdK7OLSo-BA,b4,DiagnosticElectricVehicleBatteryPowerId
1.0,2020-03-10 07:03:49+00:00,ControllerNoneId,000000000005838a,a2Fu843C3k_WOdK7OLSo-BQ,b4,DiagnosticPositionValidAtDeviceId
-7987.0,2020-03-10 07:03:54.077000+00:00,ControllerNoneId,000000000005838b,a2Fu843C3k_WOdK7OLSo-Bg,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:03:58.530000+00:00,ControllerNoneId,000000000005838c,a2Fu843C3k_WOdK7OLSo-Bw,b4,am65PN4GIYkOlb8JKupkCWA
13630.0,2020-03-10 07:04:01.083000+00:00,ControllerNoneId,000000000005838d,a2Fu843C3k_WOdK7OLSo-CA,b4,DiagnosticElectricVehicleBatteryPowerId
1232.0,2020-03-10 07:04:02.133000+00:00,ControllerNoneId,000000000005838e,a2Fu843C3k_WOdK7OLSo-CQ,b4,DiagnosticElectricVehicleBatteryPowerId
-353.0,2020-03-10 07:04:10.083000+00:00,ControllerNoneId,000000000005838f,a2Fu843C3k_WOdK7OLSo-Cg,b4,DiagnosticElectricVehicleBatteryPowerId
8073.0,2020-03-10 07:04:12.083000+00:00,ControllerNoneId,0000000000058390,a2Fu843C3k_WOdK7OLSo-Cw,b4,DiagnosticElectricVehicleBatteryPowerId
353.0,2020-03-10 07:04:14.130000+00:00,ControllerNoneId,0000000000058391,a2Fu843C3k_WOdK7OLSo-DA,b4,DiagnosticElectricVehicleBatteryPowerId
16251.0,2020-03-10 07:04:15.073000+00:00,ControllerNoneId,0000000000058392,a2Fu843C3k_WOdK7OLSo-DQ,b4,DiagnosticElectricVehicleBatteryPowerId
-353.0,2020-03-10 07:04:17.127000+00:00,ControllerNoneId,0000000000058393,a2Fu843C3k_WOdK7OLSo-Dg,b4,DiagnosticElectricVehicleBatteryPowerId
18993.0,2020-03-10 07:04:30.090000+00:00,ControllerNoneId,0000000000058394,a2Fu843C3k_WOdK7OLSo-Dw,b4,DiagnosticElectricVehicleBatteryPowerId
-1586.0,2020-03-10 07:04:34.083000+00:00,ControllerNoneId,0000000000058395,a2Fu843C3k_WOdK7OLSo-EA,b4,DiagnosticElectricVehicleBatteryPowerId
20010.0,2020-03-10 07:04:45.093000+00:00,ControllerNoneId,0000000000058396,a2Fu843C3k_WOdK7OLSo-EQ,b4,DiagnosticElectricVehicleBatteryPowerId
-2291.0,2020-03-10 07:04:47.140000+00:00,ControllerNoneId,0000000000058397,aiXLkAMFhY7IQn0z_VN6AAA,b4,DiagnosticElectricVehicleBatteryPowerId
13281.0,2020-03-10 07:04:58.083000+00:00,ControllerNoneId,0000000000058398,aiXLkAMFhY7IQn0z_VN6AAQ,b4,DiagnosticElectricVehicleBatteryPowerId
-1588.0,2020-03-10 07:05:02.177000+00:00,ControllerNoneId,0000000000058399,aiXLkAMFhY7IQn0z_VN6AAg,b4,DiagnosticElectricVehicleBatteryPowerId
20850.0,2020-03-10 07:05:08.163000+00:00,ControllerNoneId,000000000005839a,aiXLkAMFhY7IQn0z_VN6AAw,b4,DiagnosticElectricVehicleBatteryPowerId
-24276.0,2020-03-10 07:05:13.110000+00:00,ControllerNoneId,000000000005839b,aiXLkAMFhY7IQn0z_VN6ABA,b4,DiagnosticElectricVehicleBatteryPowerId
20010.0,2020-03-10 07:05:18.097000+00:00,ControllerNoneId,000000000005839c,aiXLkAMFhY7IQn0z_VN6ABQ,b4,DiagnosticElectricVehicleBatteryPowerId
-2471.0,2020-03-10 07:05:21.097000+00:00,ControllerNoneId,000000000005839d,aiXLkAMFhY7IQn0z_VN6ABg,b4,DiagnosticElectricVehicleBatteryPowerId
18792.0,2020-03-10 07:05:32.140000+00:00,ControllerNoneId,000000000005839e,aiXLkAMFhY7IQn0z_VN6ABw,b4,DiagnosticElectricVehicleBatteryPowerId
-1232.0,2020-03-10 07:05:35.137000+00:00,ControllerNoneId,000000000005839f,aiXLkAMFhY7IQn0z_VN6ACA,b4,DiagnosticElectricVehicleBatteryPowerId
26642.0,2020-03-10 07:05:39.083000+00:00,ControllerNoneId,00000000000583a0,aiXLkAMFhY7IQn0z_VN6ACQ,b4,DiagnosticElectricVehicleBatteryPowerId
-2992.0,2020-03-10 07:05:42.083000+00:00,ControllerNoneId,00000000000583a1,aiXLkAMFhY7IQn0z_VN6ACg,b4,DiagnosticElectricVehicleBatteryPowerId
14525.0,2020-03-10 07:05:49.073000+00:00,ControllerNoneId,00000000000583a2,aiXLkAMFhY7IQn0z_VN6ACw,b4,DiagnosticElectricVehicleBatteryPowerId
-1586.0,2020-03-10 07:05:50.133000+00:00,ControllerNoneId,00000000000583a3,aiXLkAMFhY7IQn0z_VN6ADA,b4,DiagnosticElectricVehicleBatteryPowerId
14658.0,2020-03-10 07:05:55.077000+00:00,ControllerNoneId,00000000000583a4,aiXLkAMFhY7IQn0z_VN6ADQ,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:06:00.307000+00:00,ControllerNoneId,00000000000583a5,aiXLkAMFhY7IQn0z_VN6ADg,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:06:00.307000+00:00,ControllerNoneId,00000000000583a6,aiXLkAMFhY7IQn0z_VN6ADw,b4,DiagnosticAccelerationSideToSideId
9.620323181152344,2020-03-10 07:06:00.307000+00:00,ControllerNoneId,00000000000583a7,aiXLkAMFhY7IQn0z_VN6AEA,b4,DiagnosticAccelerationUpDownId
-3.706913709640503,2020-03-10 07:06:00.647000+00:00,ControllerNoneId,00000000000583a8,aiXLkAMFhY7IQn0z_VN6AEQ,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:06:00.647000+00:00,ControllerNoneId,00000000000583a9,aiXLkAMFhY7IQn0z_VN6AEg,b4,DiagnosticAccelerationSideToSideId
9.718389511108398,2020-03-10 07:06:00.647000+00:00,ControllerNoneId,00000000000583aa,aiXLkAMFhY7IQn0z_VN6AEw,b4,DiagnosticAccelerationUpDownId
0.0,2020-03-10 07:06:01.023000+00:00,ControllerNoneId,00000000000583ab,aiXLkAMFhY7IQn0z_VN6AFA,b4,aLLFcKEg5sEiugRoQQhZVVg
-26850.0,2020-03-10 07:06:01.077000+00:00,ControllerNoneId,00000000000583ac,aiXLkAMFhY7IQn0z_VN6AFQ,b4,DiagnosticElectricVehicleBatteryPowerId
-1.2258312702178955,2020-03-10 07:06:01.353000+00:00,ControllerNoneId,00000000000583ad,aiXLkAMFhY7IQn0z_VN6AFg,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:06:01.353000+00:00,ControllerNoneId,00000000000583ae,aiXLkAMFhY7IQn0z_VN6AFw,b4,DiagnosticAccelerationSideToSideId
9.75761604309082,2020-03-10 07:06:01.353000+00:00,ControllerNoneId,00000000000583af,aiXLkAMFhY7IQn0z_VN6AGA,b4,DiagnosticAccelerationUpDownId
0.0,2020-03-10 07:06:01.770000+00:00,ControllerNoneId,00000000000583b0,aiXLkAMFhY7IQn0z_VN6AGQ,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:06:01.770000+00:00,ControllerNoneId,00000000000583b1,aiXLkAMFhY7IQn0z_VN6AGg,b4,DiagnosticAccelerationSideToSideId
9.64974308013916,2020-03-10 07:06:01.770000+00:00,ControllerNoneId,00000000000583b2,aiXLkAMFhY7IQn0z_VN6AGw,b4,DiagnosticAccelerationUpDownId
-2.36,2020-03-10 07:06:02.023000+00:00,ControllerNoneId,00000000000583b3,aiXLkAMFhY7IQn0z_VN6AHA,b4,aLLFcKEg5sEiugRoQQhZVVg
1.12,2020-03-10 07:06:09.023000+00:00,ControllerNoneId,00000000000583b4,aiXLkAMFhY7IQn0z_VN6AHQ,b4,aLLFcKEg5sEiugRoQQhZVVg
17226.0,2020-03-10 07:06:10.133000+00:00,ControllerNoneId,00000000000583b5,aiXLkAMFhY7IQn0z_VN6AHg,b4,DiagnosticElectricVehicleBatteryPowerId
-880.0,2020-03-10 07:06:11.180000+00:00,ControllerNoneId,00000000000583b6,aiXLkAMFhY7IQn0z_VN6AHw,b4,DiagnosticElectricVehicleBatteryPowerId
-1.06,2020-03-10 07:06:15.003000+00:00,ControllerNoneId,00000000000583b7,aiXLkAMFhY7IQn0z_VN6AIA,b4,aLLFcKEg5sEiugRoQQhZVVg
-5487.0,2020-03-10 07:06:19.117000+00:00,ControllerNoneId,00000000000583b8,aiXLkAMFhY7IQn0z_VN6AIQ,b4,DiagnosticElectricVehicleBatteryPowerId
18671.0,2020-03-10 07:06:25.117000+00:00,ControllerNoneId,00000000000583b9,aiXLkAMFhY7IQn0z_VN6AIg,b4,DiagnosticElectricVehicleBatteryPowerId
1.34,2020-03-10 07:06:26+00:00,ControllerNoneId,00000000000583ba,aiXLkAMFhY7IQn0z_VN6AIw,b4,aLLFcKEg5sEiugRoQQhZVVg
153.08,2020-03-10 07:06:26.167000+00:00,ControllerNoneId,00000000000583bb,aiXLkAMFhY7IQn0z_VN6AJA,b4,DiagnosticElectricEnergyOutId
-2118.0,2020-03-10 07:06:27.117000+00:00,ControllerNoneId,00000000000583bc,aiXLkAMFhY7IQn0z_VN6AJQ,b4,DiagnosticElectricVehicleBatteryPowerId
8762.0,2020-03-10 07:06:38.147000+00:00,ControllerNoneId,00000000000583be,aD5oUFM8v3R-SQKmHgLULAA,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:06:40+00:00,ControllerNoneId,00000000000583bd,aiXLkAMFhY7IQn0z_VN6AJg,b4,DiagnosticPositionValidAtDeviceId
-176.0,2020-03-10 07:06:51.173000+00:00,ControllerNoneId,00000000000583bf,aD5oUFM8v3R-SQKmHgLULAQ,b4,DiagnosticElectricVehicleBatteryPowerId
24846.0,2020-03-10 07:06:54.167000+00:00,ControllerNoneId,00000000000583c0,aD5oUFM8v3R-SQKmHgLULAg,b4,DiagnosticElectricVehicleBatteryPowerId
-5664.0,2020-03-10 07:06:57.163000+00:00,ControllerNoneId,00000000000583c1,aD5oUFM8v3R-SQKmHgLULAw,b4,DiagnosticElectricVehicleBatteryPowerId
-1.22,2020-03-10 07:06:58+00:00,ControllerNoneId,00000000000583c2,aD5oUFM8v3R-SQKmHgLULBA,b4,aLLFcKEg5sEiugRoQQhZVVg
1.0,2020-03-10 07:07:01+00:00,ControllerNoneId,00000000000583c3,aD5oUFM8v3R-SQKmHgLULBQ,b4,DiagnosticPositionValidAtDeviceId
14679.0,2020-03-10 07:07:02.207000+00:00,ControllerNoneId,00000000000583c4,aD5oUFM8v3R-SQKmHgLULBg,b4,DiagnosticElectricVehicleBatteryPowerId
-7080.0,2020-03-10 07:07:10.140000+00:00,ControllerNoneId,00000000000583c5,aD5oUFM8v3R-SQKmHgLULBw,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:07:13.923000+00:00,ControllerNoneId,00000000000583c6,aD5oUFM8v3R-SQKmHgLULCA,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:07:13.923000+00:00,ControllerNoneId,00000000000583c7,aD5oUFM8v3R-SQKmHgLULCQ,b4,DiagnosticAccelerationSideToSideId
9.679162979125977,2020-03-10 07:07:13.923000+00:00,ControllerNoneId,00000000000583c8,aD5oUFM8v3R-SQKmHgLULCg,b4,DiagnosticAccelerationUpDownId
-14732.0,2020-03-10 07:07:14.187000+00:00,ControllerNoneId,00000000000583c9,aD5oUFM8v3R-SQKmHgLULCw,b4,DiagnosticElectricVehicleBatteryPowerId
-2.8341217041015625,2020-03-10 07:07:14.440000+00:00,ControllerNoneId,00000000000583ca,aD5oUFM8v3R-SQKmHgLULDA,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:07:14.440000+00:00,ControllerNoneId,00000000000583cb,aD5oUFM8v3R-SQKmHgLULDQ,b4,DiagnosticAccelerationSideToSideId
9.64974308013916,2020-03-10 07:07:14.440000+00:00,ControllerNoneId,00000000000583cc,aD5oUFM8v3R-SQKmHgLULDg,b4,DiagnosticAccelerationUpDownId
0.0,2020-03-10 07:07:14.787000+00:00,ControllerNoneId,00000000000583cd,aD5oUFM8v3R-SQKmHgLULDw,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:07:14.787000+00:00,ControllerNoneId,00000000000583ce,aD5oUFM8v3R-SQKmHgLULEA,b4,DiagnosticAccelerationSideToSideId
9.718389511108398,2020-03-10 07:07:14.787000+00:00,ControllerNoneId,00000000000583cf,aD5oUFM8v3R-SQKmHgLULEQ,b4,DiagnosticAccelerationUpDownId
6970.0,2020-03-10 07:07:29.163000+00:00,ControllerNoneId,00000000000583d0,aD5oUFM8v3R-SQKmHgLULEg,b4,DiagnosticElectricVehicleBatteryPowerId
51.1,2020-03-10 07:07:40.050000+00:00,ControllerNoneId,00000000000583d1,aD5oUFM8v3R-SQKmHgLULEw,b4,DiagnosticStateOfChargeId
1.01,2020-03-10 07:07:41.023000+00:00,ControllerNoneId,00000000000583d3,agxufFz2Nm4Wdo3ipbR6VAA,b4,aLLFcKEg5sEiugRoQQhZVVg
65968.0,2020-03-10 07:07:42.097000+00:00,ControllerNoneId,00000000000583d2,aD5oUFM8v3R-SQKmHgLULFA,b4,DiagnosticElectricVehicleBatteryPowerId
-14545.0,2020-03-10 07:07:45.177000+00:00,ControllerNoneId,00000000000583d4,agxufFz2Nm4Wdo3ipbR6VAQ,b4,DiagnosticElectricVehicleBatteryPowerId
0.0,2020-03-10 07:07:54.880000+00:00,ControllerNoneId,00000000000583d5,agxufFz2Nm4Wdo3ipbR6VAg,b4,DiagnosticAccelerationForwardBrakingId
0.0,2020-03-10 07:07:54.880000+00:00,ControllerNoneId,00000000000583d6,agxufFz2Nm4Wdo3ipbR6VAw,b4,DiagnosticAccelerationSideToSideId
9.747809410095215,2020-03-10 07:07:54.880000+00:00,ControllerNoneId,00000000000583d7,agxufFz2Nm4Wdo3ipbR6VBA,b4,DiagnosticAccelerationUpDownId
